company,country,category,phrase,count
Unipol,Italy,role_evolution__reskilling_culture,change management,1
Unipol,Italy,tech_stack__agentic_platform,copilot,2
Unipol,Italy,tech_stack__agentic_platform,claude,1
Unipol,Italy,tech_stack__agentic_platform,databricks,1
Unipol,Italy,tech_stack__agentic_platform,microsoft copilot,1
Unipol,Italy,tech_stack__connectors,api,5
Unipol,Italy,tech_stack__connectors,kafka,2
Unipol,Italy,tech_stack__connectors,integration,1
VIG,Austria,agentic,agentic,2
VIG,Austria,agentic,genai,2
VIG,Austria,agentic,agentic workflows,1
VIG,Austria,agentic,agentic solutions,1
VIG,Austria,agentic,copilots,1
VIG,Austria,agentic,automated,1
VIG,Austria,agentic,ml,1
VIG,Austria,automation_not_agentic,ai,4
VIG,Austria,automation_not_agentic,automated,4
VIG,Austria,automation_not_agentic,automation,2
VIG,Austria,governance__governance_terms,data governance,2
VIG,Austria,governance__governance_terms,responsible ai,1
VIG,Austria,maturity__assisted,testing,7
VIG,Austria,maturity__assisted,evaluation,2
VIG,Austria,maturity__augmented,copilots,1
VIG,Austria,maturity__augmented,assisting,1
VIG,Austria,maturity__frontier,end-to-end,1
VIG,Austria,role_evolution__ai_role_titles,data scientists,3
VIG,Austria,role_evolution__ai_role_titles,data engineers,2
VIG,Austria,role_evolution__ai_role_titles,prompt engineering,1
VIG,Austria,role_evolution__ai_role_titles,mlops,1
VIG,Austria,role_evolution__oversight_language,guardrails,1
VIG,Austria,tech_stack__agentic_platform,databricks,8
VIG,Austria,tech_stack__agentic_platform,langchain,1
VIG,Austria,tech_stack__agentic_platform,langgraph,1
VIG,Austria,tech_stack__connectors,integration,5
VIG,Austria,tech_stack__connectors,orchestration,4
VIG,Austria,tech_stack__connectors,data pipelines,3
VIG,Austria,tech_stack__connectors,apis,1
VIG,Austria,tech_stack__governance_layer,observability,4
VIG,Denmark,maturity__assisted,assess,3
VIG,Denmark,maturity__augmented,expanding,4
VIG,Denmark,role_evolution__reskilling_culture,learning and development,4
VIG,austria,maturity__assisted,assessment,1
VIG,austria,maturity__assisted,assessed,1
Wakam,France,agentic,ai agents,14
Wakam,France,agentic,genai,12
Wakam,France,agentic,ai,12
Wakam,France,agentic,intelligence artificielle générative,1
Wakam,France,agentic,intelligence artificielle,1
Wakam,France,agentic,ml,1
Wakam,France,agentic,automatiser,1
Wakam,France,automation_not_agentic,ai,26
Wakam,France,automation_not_agentic,automation,8
Wakam,France,automation_not_agentic,automate,4
Wakam,France,automation_not_agentic,ia,3
Wakam,France,automation_not_agentic,automatisation,3
Wakam,France,automation_not_agentic,anomaly detection,2
Wakam,France,automation_not_agentic,automated,1
Wakam,France,automation_not_agentic,automatiser,1
Wakam,France,automation_not_agentic,automating,1
Wakam,France,automation_not_agentic,decision support,1
Wakam,France,governance__governance_terms,auditability,3
Wakam,France,governance__governance_terms,gdpr,2
Wakam,France,governance__governance_terms,transparency,1
Wakam,France,maturity__assisted,explore,22
Wakam,France,maturity__assisted,assess,3
Wakam,France,maturity__assisted,assessment,2
Wakam,France,maturity__assisted,experimentation,1
Wakam,France,maturity__assisted,evaluate,1
Wakam,France,maturity__assisted,testing,1
Wakam,France,maturity__augmented,scaling,1
Wakam,France,maturity__frontier,end-to-end,5
Wakam,France,maturity__frontier,embedded,3
Wakam,France,maturity__frontier,autonomous,3
Wakam,France,maturity__frontier,at scale,1
Wakam,France,role_evolution__ai_role_titles,ai engineer,3
Wakam,France,role_evolution__ai_role_titles,prompt engineering,1
Wakam,France,role_evolution__ai_role_titles,mlops,1
Wakam,France,role_evolution__oversight_language,escalate,2
Wakam,France,role_evolution__reskilling_culture,change management,1
Wakam,France,role_evolution__reskilling_culture,new ways of working,1
Wakam,France,tech_stack__agentic_platform,mistral,1
Wakam,France,tech_stack__agentic_platform,claude,1
Wakam,France,tech_stack__connectors,apis,3
Wakam,France,tech_stack__connectors,api,2
Wakam,France,tech_stack__connectors,orchestration,1
Wakam,France,tech_stack__connectors,webhooks,1
Wakam,Spain,automation_not_agentic,ai,1
Wakam,Spain,governance__governance_terms,auditability,1
Wakam,Spain,maturity__assisted,explore,2
Wakam,Spain,maturity__assisted,assessment,1
Wakam,Spain,maturity__assisted,testing,1
Wakam,Spain,maturity__frontier,end-to-end,2
Wakam,Spain,maturity__frontier,autonomous,1
Wakam,United Kingdom,automation_not_agentic,ai,7
Wakam,United Kingdom,automation_not_agentic,automation,2
Wakam,United Kingdom,automation_not_agentic,machine learning,1
Wakam,United Kingdom,automation_not_agentic,decision support,1
Wakam,United Kingdom,governance__governance_terms,explainability,1
Wakam,United Kingdom,maturity__assisted,explore,4
Wakam,United Kingdom,maturity__assisted,investigate,1
Wakam,United Kingdom,maturity__frontier,embedded,4
Wakam,United Kingdom,role_evolution__oversight_language,escalations,1
Wakam,United Kingdom,tech_stack__connectors,apis,3
Zego,England,agentic,ai assistant,18
Zego,England,agentic,ai,8
Zego,England,agentic,copilot,1
Zego,England,agentic,generative ai,1
Zego,England,automation_not_agentic,ai,155
Zego,England,automation_not_agentic,ml,6
Zego,England,automation_not_agentic,algorithms,5
Zego,England,automation_not_agentic,automate,2
Zego,England,automation_not_agentic,rule-based,1
Zego,England,automation_not_agentic,automation,1
Zego,England,governance__governance_terms,gdpr,2
Zego,England,maturity__assisted,experiment,22
Zego,England,maturity__assisted,testing,6
Zego,England,maturity__assisted,assess,4
Zego,England,maturity__assisted,investigating,2
Zego,England,maturity__assisted,assessment,2
Zego,England,maturity__assisted,experimentation,2
Zego,England,maturity__assisted,assessed,1
Zego,England,maturity__assisted,experiments,1
Zego,England,maturity__assisted,evaluating,1
Zego,England,maturity__assisted,evaluation,1
Zego,England,maturity__augmented,scaling,4
Zego,England,maturity__augmented,use cases,1
Zego,England,maturity__augmented,copilot,1
Zego,England,maturity__frontier,end to end,6
Zego,England,maturity__frontier,at scale,4
Zego,England,maturity__frontier,end-to-end,3
Zego,England,role_evolution__ai_role_titles,data engineer,2
Zego,England,role_evolution__ai_role_titles,lead data scientist,1
Zego,England,role_evolution__ai_role_titles,data scientist,1
Zego,England,role_evolution__ai_role_titles,mlops,1
Zego,England,role_evolution__oversight_language,escalate,2
Zego,England,role_evolution__reskilling_culture,capability building,2
Zego,England,tech_stack__agentic_platform,claude,20
Zego,England,tech_stack__agentic_platform,copilot,1
Zego,England,tech_stack__connectors,zapier,18
Zego,England,tech_stack__connectors,microservices,5
Zego,England,tech_stack__connectors,integrated,3
Zego,England,tech_stack__connectors,integrations,2
Zego,England,tech_stack__connectors,data pipelines,2
Zego,England,tech_stack__connectors,orchestration,1
Zego,England,tech_stack__connectors,kafka,1
Zego,England,tech_stack__connectors,apis,1
Zego,England,tech_stack__governance_layer,observability,4
Zego,Gibraltar,agentic,ai assistant,2
Zego,Gibraltar,agentic,ai,1
Zego,Gibraltar,automation_not_agentic,ai,16
Zego,Gibraltar,maturity__assisted,testing,4
Zego,Gibraltar,maturity__assisted,experiment,2
Zego,Gibraltar,maturity__assisted,assess,1
Zego,Gibraltar,maturity__frontier,end to end,4
Zego,Gibraltar,maturity__frontier,end-to-end,3
Zego,Gibraltar,role_evolution__oversight_language,supervised,2
Zego,Gibraltar,role_evolution__reskilling_culture,change management,1
Zego,Gibraltar,tech_stack__agentic_platform,claude,2
Zego,Gibraltar,tech_stack__connectors,zapier,2
Zego,Gibraltar,tech_stack__core_systems,policy administration,2
Zego,Portugal,agentic,ai assistant,5
Zego,Portugal,agentic,generative ai,1
Zego,Portugal,agentic,ai,1
Zego,Portugal,automation_not_agentic,ai,37
Zego,Portugal,automation_not_agentic,algorithms,3
Zego,Portugal,automation_not_agentic,ml,1
Zego,Portugal,governance__governance_terms,transparency,20
Zego,Portugal,governance__governance_terms,fairness,5
Zego,Portugal,maturity__assisted,experiment,8
Zego,Portugal,maturity__assisted,testing,3
Zego,Portugal,maturity__assisted,investigating,1
Zego,Portugal,maturity__assisted,experimentation,1
Zego,Portugal,maturity__frontier,end to end,1
Zego,Portugal,maturity__frontier,at scale,1
Zego,Portugal,tech_stack__agentic_platform,claude,5
Zego,Portugal,tech_stack__connectors,microservices,5
Zego,Portugal,tech_stack__connectors,zapier,5
Zego,Portugal,tech_stack__connectors,apis,1
Zego,Portugal,tech_stack__governance_layer,observability,1
Zurich,Switzerland,agentic,ai,9
Zurich,Switzerland,agentic,genai,5
Zurich,Switzerland,agentic,agentic ai,3
Zurich,Switzerland,agentic,agentic,3
Zurich,Switzerland,automation_not_agentic,ai,15
Zurich,Switzerland,automation_not_agentic,automatisierung,4
Zurich,Switzerland,automation_not_agentic,automated,1
Zurich,Switzerland,automation_not_agentic,ml,1
Zurich,Switzerland,governance__governance_terms,model validation,4
Zurich,Switzerland,governance__governance_terms,model risk,3
Zurich,Switzerland,governance__governance_terms,model risk management,1
Zurich,Switzerland,governance__governance_terms,data governance,1
Zurich,Switzerland,maturity__assisted,explore,18
Zurich,Switzerland,maturity__assisted,assessment,14
Zurich,Switzerland,maturity__assisted,assessing,7
Zurich,Switzerland,maturity__assisted,assess,6
Zurich,Switzerland,maturity__assisted,experiments,3
Zurich,Switzerland,maturity__assisted,exploring,3
Zurich,Switzerland,maturity__assisted,testing,3
Zurich,Switzerland,maturity__assisted,experimentation,2
Zurich,Switzerland,maturity__assisted,evaluating,1
Zurich,Switzerland,maturity__assisted,early-stage,1
Zurich,Switzerland,maturity__assisted,experiment,1
Zurich,Switzerland,maturity__assisted,assessed,1
Zurich,Switzerland,maturity__augmented,expand,2
Zurich,Switzerland,maturity__augmented,expanding,1
Zurich,Switzerland,maturity__augmented,scaling,1
Zurich,Switzerland,maturity__frontier,end-to-end,2
Zurich,Switzerland,maturity__frontier,autonomous,1
Zurich,Switzerland,maturity__frontier,embedded,1
Zurich,Switzerland,maturity__frontier,across the enterprise,1
Zurich,Switzerland,maturity__frontier,end to end,1
Zurich,Switzerland,role_evolution__ai_role_titles,mlops,1
Zurich,Switzerland,role_evolution__oversight_language,escalation,2
Zurich,Switzerland,role_evolution__oversight_language,escalations,1
Zurich,Switzerland,role_evolution__oversight_language,escalated,1
Zurich,Switzerland,role_evolution__reskilling_culture,continuous learning,5
Zurich,Switzerland,role_evolution__reskilling_culture,change management,3
Zurich,Switzerland,role_evolution__reskilling_culture,upskilling,2
Zurich,Switzerland,role_evolution__reskilling_culture,reskilling,2
Zurich,Switzerland,role_evolution__reskilling_culture,ai adoption,1
Zurich,Switzerland,role_evolution__reskilling_culture,data literacy,1
Zurich,Switzerland,role_evolution__reskilling_culture,upskill,1
Zurich,Switzerland,tech_stack__agentic_platform,databricks,6
Zurich,Switzerland,tech_stack__connectors,integration,8
Zurich,Switzerland,tech_stack__connectors,integrated,1
Zurich,Switzerland,tech_stack__core_systems,policy administration,1
Zurich,Switzerland,tech_stack__governance_layer,model validation,4
Zurich,Switzerland,tech_stack__governance_layer,observability,1
