company,country,region,is_english,job_title,signal_count,distinct_phrases,phrases_found
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Angers (49),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Montendre (17),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Vannes (56),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - La-Tour-du-Pin (38),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Châlons-en-Champagne (51),2,2,ia; intelligence artificielle
Allianz,Romania,EU,yes,OHS & Facility Coordinator - Allianz Technology Romania (m/f/d)_2628,2,2,ai; genai
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Corse - Bastia (2B),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - La Baule (44),2,2,ia; intelligence artificielle
Allianz,Germany,EU,yes,"Intern Infrastructure Private Equity Funds, Co-Investments, and Secondaries (m/f/d)",10,8,ai; copilot; expand; explore; fairness; generative ai; learning and development; macro
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Saint Girons (09),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Croix (59),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Seine Saint Denis (93),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Rethel (08),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - L'Isle-Adam (95),2,2,ia; intelligence artificielle
Allianz,Germany,EU,yes,Intern (m/f/d) Private Markets - Direct Debt Valuation,6,4,ai; copilot; expand; generative ai
Allianz,Hungary,EU,yes,D_Backend Software Developer_CTO145637.3005324074,6,6,ai; apis; evaluate; kafka; microservices; testing
Allianz,Luxembourg,EU,yes,Intern (m/f/d) Portfolio Management Private Markets,2,2,expand; learning and development
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Fontenay-le-Comte (85),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Annecy (74),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Versailles (78),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Epinal (88),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Chamonix (74),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Charleville-Mézières / Sedan (08),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Chambéry (73),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Deauville (14),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Saumur (49),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Aix-les-Bains (73),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Avranches (50),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Ingénieur Commercial Clientèle Patrimoniale (H/F),4,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Bellegarde-sur-Valserine (01),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Royan (17),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Côtes-d'Armor (22),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Epernay (51),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - La Rochelle (17),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Béziers (34),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Bourgoin-Jallieu (38),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Coutances (50),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Lyon (69),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Angoulême (16),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Laval (53),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Pays de Gex (01),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Luçon (85),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Clermont-Ferrand (63),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Nîmes (30),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Cahors (46),2,2,ia; intelligence artificielle
Allianz,Germany,EU,yes,Quality Specialist - Travel Claims,4,3,escalate; supervision; testing
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Pamers (09),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Mâcon (71),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Anglet (64),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Altkirch (68),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Lille (59),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Ermont (95),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Draguignan (83),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Sallanches (74),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Soissons (02),2,2,ia; intelligence artificielle
Allianz,Germany,EU,yes,Working Student - CAM Private Markets (f/m/d),11,7,ai; copilot; evaluate; explore; fairness; microsoft copilot; responsible ai
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Saint-Etienne (42),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Le Havre (76),2,2,ia; intelligence artificielle
Allianz,Germany,EU,yes,Intern Sustainability Strategist (f/m/d),10,6,ai; copilot; explore; fairness; microsoft copilot; responsible ai
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Vesoul/Gray (70),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Viarmes (95),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Annemasse (74),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Montpellier (34),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Saint-Germain-en-Laye (78),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Lunéville (54),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Côtes - d'Armor (22),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Manager Commercial en Gestion de Patrimoine (H/F),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Saint-Junien (87),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Bourgoin Jallieu (38),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Valence (26),2,2,ia; intelligence artificielle
Allianz,France,EU,yes,Compliance Solutions Apprentice/Working Student (f/m/d),23,15,ai; artificial intelligence; assessment; auditability; automation; change management; copilot; explore; fairness; learning and development; microsoft copilot; responsible ai; testing; transparency; use cases
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Sevrier (74),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Alençon (61),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Concarneau (29),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Megève (74),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - La Madeleine (59),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Charleville-Mézières / Sedan (08),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Bourges (18),2,2,ia; intelligence artificielle
Allianz,Czechia,EU,yes,Oracle Forms and Oracle PL/SQL Developer (m/f/d),5,5,ai; end-to-end; explore; fairness; testing
Allianz,United Kingdom,UK,yes,Engineer Surveyor - Lift & Crane - Dublin,2,2,assess; fairness
Allianz,United Kingdom,UK,yes,Engineer Surveyor - Pressure Systems - South Essex,3,3,assess; evaluating; fairness
Allianz,United Kingdom,UK,yes,Engineer Surveyor- Power Press - Midlands/Central England,3,3,artificial intelligence; fairness; responsible artificial intelligence
Allianz,United Kingdom,UK,unknown,Engineer Surveyor - Power Press - Southeast England,0,0,
Allianz,United Kingdom,UK,yes,Engineering Technician - Greater London,4,4,artificial intelligence; assess; fairness; responsible artificial intelligence
Allianz,Ireland,EU,yes,Claims Officer - Spanish,5,5,ai; artificial intelligence; data governance; learning and development; machine learning
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Rambouillet (78),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Amiens (80),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Tarbes (65),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Saint-Lô (50),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Nice (06),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Rodez (12),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Manosque (04),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Albertville (73),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Alençon (61),2,2,ia; intelligence artificielle
Allianz,Spain,EU,yes,Compliance & Audit Specialist for Cyber Defense Center,8,7,at scale; automation; embedded; embedded across; end-to-end; fairness; gdpr
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Besançon (25),2,2,ia; intelligence artificielle
Allianz,United Kingdom,UK,yes,Engineer Surveyor - LEV - Worcester,3,3,artificial intelligence; fairness; responsible artificial intelligence
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Dunkerque (59),2,2,ia; intelligence artificielle
Allianz,Germany,EU,yes,Working Student (m/f/d) Private Equity - AI & Investment Analysis,18,7,ai; ai enablement; automation; copilot; expand; generative ai; use cases
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Mulhouse (68),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Hauts de seine (92),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Cahors (46),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Tours (37),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Seine Saint Denis (93),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Le Touquet (62),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Valenciennes (59),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Strasbourg (67),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Cergy Pontoise (95),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Carcassonne (11),2,2,ia; intelligence artificielle
Allianz,United Kingdom,UK,yes,Engineer Surveyor - Pressure Systems - East Anglia,5,5,artificial intelligence; assess; evaluating; fairness; responsible artificial intelligence
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Dijon (21),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Lille (59),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Angoulême (16),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Mulhouse (68),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Rouen (76),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Sarreguemines (57),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Saint Quentin (02),0,0,
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Amiens (80),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Vienne (38),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Aix les bains (73),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Rodez (12),0,0,
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Selestat (67),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Le Mans (72),2,2,ia; intelligence artificielle
